pk_1,pk_2,pk_3,pk_4,pk_5,level_5,Data_source1_mismatch,Data_source_2_mismatch
236,1058,22,12216,106139279,data_1,7460.0,7304.0
236,1058,22,12219,100016321,data_1,816.0,792.0
236,1058,22,12275,108683181,data_1,25815.0,25007.0
236,1058,22,12283,101065258,data_1,492.0,480.0
236,1058,22,12283,105076365,data_1,4488.0,4404.0
236,1058,22,12283,105323745,data_1,540.0,492.0
236,1058,22,12284,100073546,data_1,816.0,780.0
236,1058,22,12285,113079594,data_1,540.0,516.0
236,1058,22,13036,106140105,data_1,444.0,438.0
236,1058,22,13390,108666856,data_1,186.0,180.0
236,1058,22,13656,122652930,data_1,247.0,217.0
236,1058,22,13906,112235088,data_1,342.0,336.0
236,1058,22,14102,108687109,data_1,14050.0,13578.0
236,1058,22,14366,101183135,data_1,4009.0,3985.0
236,1058,22,14366,108687071,data_1,3828.0,3792.0
236,1058,22,14366,116365547,data_1,972.0,960.0
236,1058,22,14605,121250375,data_1,553.0,523.0
236,1058,22,14605,121250413,data_1,37.0,25.0
236,1058,22,14742,122555730,data_1,168.0,156.0
236,1058,22,15679,120800630,data_1,1234.0,1146.0
236,1058,22,16140,101058840,data_1,2306.0,2294.0
236,1058,22,16485,120807600,data_1,3150.0,2950.0
236,1058,23,12203,120257015,data_1,270.0,252.0
236,1058,23,12203,120257031,data_1,1230.0,2112.0
236,1058,23,12212,100073554,data_1,3072.0,3036.0
236,1058,23,12268,108672953,data_1,1152.0,1140.0
236,1058,23,13199,101353530,data_1,738.0,726.0
236,1058,23,14412,101860393,data_1,636.0,630.0
236,1058,23,14412,116885009,data_1,12.0,6.0
236,1058,23,14412,116885379,data_1,1472.0,1460.0
236,1058,23,14643,121968649,data_1,938.0,914.0
236,1058,23,14648,121773513,data_1,564.0,528.0
236,1058,23,15458,109765929,data_1,96.0,72.0
236,1058,23,15599,101884328,data_1,210.0,174.0
236,1058,23,15717,108684509,data_1,120.0,108.0
236,1058,34,11017,105000180,data_1,350.0,300.0
236,1058,34,12225,105028883,data_1,301.0,851.0
236,1058,34,12232,105026651,data_1,900.0,800.0
236,1058,34,12243,120748477,data_1,200.0,1000.0
236,1058,34,12245,105000091,data_1,250.0,350.0
236,1058,34,12246,122791086,data_1,200.0,1150.0
236,1058,34,12948,116283397,data_1,1316.0,1166.0
236,1058,34,13051,102994274,data_1,252.0,602.0
236,1058,34,13941,101786721,data_1,120.0,456.0
236,1058,34,14309,116336814,data_1,168.0,576.0
236,1058,34,14503,112615964,data_1,250.0,800.0
236,1058,34,14771,122754148,data_1,701.0,651.0
236,1058,34,15359,101079366,data_1,2200.0,2100.0
236,1058,73,11116,108037709,data_1,1024.0,1002.0
236,1058,73,11117,107025496,data_1,139.0,138.0
236,1058,73,11118,101847762,data_1,110.0,104.0
236,1058,73,11118,101847770,data_1,83.0,81.0
236,1058,73,11118,107024952,data_1,65.0,64.0
236,1058,73,11118,107024994,data_1,124.0,122.0
236,1058,73,11118,107025322,data_1,579.0,566.0
236,1058,73,11118,107025660,data_1,19.0,16.0
236,1058,73,11119,107024747,data_1,70.0,69.0
236,1058,73,11119,107024846,data_1,127.0,125.0
236,1058,73,11119,107024853,data_1,8.0,7.0
236,1058,73,11119,107025306,data_1,29.0,25.0
236,1058,73,11119,107025314,data_1,1192.0,1183.0
236,1058,73,11119,107025470,data_1,23.0,22.0
236,1058,73,11119,107025777,data_1,65.0,64.0
236,1058,73,11119,107025785,data_1,25.0,22.0
236,1058,73,11119,107025892,data_1,61.0,53.0
236,1058,73,11966,103436690,data_1,445.0,439.0
236,1058,73,12054,107025876,data_1,388.0,380.0
236,1058,73,12063,107024887,data_1,18.0,17.0
236,1058,73,12249,119426385,data_1,197.0,188.0
236,1058,73,12250,103118591,data_1,393.0,382.0
236,1058,73,12347,102765275,data_1,284.0,280.0
236,1058,73,13063,107025595,data_1,500.0,475.0
236,1058,73,13948,107025348,data_1,130.0,125.0
236,1058,73,13948,107025462,data_1,316.0,313.0
236,1058,73,13948,107025488,data_1,424.0,419.0
236,1058,73,13948,107025736,data_1,25.0,20.0
236,1058,73,14711,107025264,data_1,100.0,94.0
236,1058,73,15231,114740146,data_1,88.0,87.0
236,1119,22,11002,100016208,data_1,98.0,97.0
236,1119,22,11002,106148025,data_1,59.0,46.0
236,1119,22,11002,109602134,data_1,20.0,19.0
236,1119,22,11007,100016151,data_1,45.0,42.0
236,1119,22,11007,114605099,data_1,22.0,28.0
236,1119,22,11010,100074232,data_1,13.0,8.0
236,1119,22,11010,102179120,data_1,7.0,19.0
236,1119,22,11015,105046695,data_1,22.0,20.0
236,1119,22,11015,105307383,data_1,23.0,22.0
236,1119,22,11041,100016499,data_1,17.0,15.0
236,1119,22,11041,100016658,data_1,15.0,14.0
236,1119,22,11041,102973188,data_1,27.0,26.0
236,1119,22,11043,105306158,data_1,13.0,12.0
236,1119,22,11051,105000299,data_1,15.0,14.0
236,1119,22,11128,108044960,data_1,39.0,38.0
236,1119,22,12182,102291257,data_1,4.0,3.0
236,1119,22,12194,103192961,data_1,15.0,13.0
236,1119,22,12197,100012466,data_1,47.0,56.0
236,1119,22,12198,102091851,data_1,16.0,15.0
236,1119,22,12208,102411295,data_1,19.0,14.0
236,1119,22,12216,106139279,data_1,21.0,16.0
236,1119,22,12275,108683181,data_1,73.0,61.0
236,1119,22,12283,105076365,data_1,24.0,22.0
236,1119,22,13036,106140105,data_1,10.0,9.0
236,1119,22,13656,122652930,data_1,6.0,4.0
236,1119,22,14102,108687109,data_1,68.0,64.0
236,1119,22,14605,121250375,data_1,11.0,10.0
236,1119,22,16140,101058840,data_1,8.0,6.0
236,1119,23,12212,100073554,data_1,10.0,9.0
236,1119,23,12268,108672953,data_1,12.0,11.0
236,1119,23,14905,108673771,data_1,83.0,81.0
236,1119,34,12225,105028883,data_1,41.0,36.0
236,1119,34,12232,105026651,data_1,48.0,39.0
236,1119,34,12243,120748477,data_1,42.0,36.0
236,1119,34,12245,105000091,data_1,21.0,20.0
236,1119,34,12948,116283397,data_1,68.0,66.0
236,1119,34,13977,108661722,data_1,12.0,7.0
236,1119,34,14309,116336814,data_1,4.0,27.0
236,1119,34,14503,112615964,data_1,25.0,24.0
236,1119,34,14976,101237808,data_1,41.0,39.0
236,1119,34,15359,101079366,data_1,98.0,85.0
236,1119,73,11116,108037709,data_1,14.0,13.0
236,1119,73,11966,103436690,data_1,15.0,14.0
236,1119,73,12347,102765275,data_1,15.0,14.0
236,1120,22,11002,100016208,data_1,87.0,83.0
236,1120,22,11002,106148025,data_1,26.0,38.0
236,1120,22,11002,109602134,data_1,17.0,16.0
236,1120,22,11007,100012839,data_1,31.0,67.0
236,1120,22,11007,100016151,data_1,23.0,26.0
236,1120,22,11007,102266439,data_1,25.0,31.0
236,1120,22,11007,103563943,data_1,1.0,3.0
236,1120,22,11015,105046695,data_1,18.0,17.0
236,1120,22,11015,105307383,data_1,19.0,16.0
236,1120,22,11016,105336421,data_1,18.0,16.0
236,1120,22,11016,106139573,data_1,21.0,15.0
236,1120,22,11039,100012741,data_1,14.0,23.0
236,1120,22,11041,100016499,data_1,18.0,30.0
236,1120,22,11041,100016658,data_1,21.0,31.0
236,1120,22,11043,105306158,data_1,14.0,13.0
236,1120,22,11050,105088657,data_1,9.0,7.0
236,1120,22,11051,113140029,data_1,15.0,21.0
236,1120,22,12182,102291257,data_1,5.0,17.0
236,1120,22,12197,100012466,data_1,59.0,67.0
236,1120,22,12198,102091851,data_1,20.0,17.0
236,1120,22,12198,119943525,data_1,14.0,11.0
236,1120,22,12208,102411295,data_1,16.0,10.0
236,1120,22,12210,108181585,data_1,25.0,23.0
236,1120,22,12216,106139279,data_1,28.0,35.0
236,1120,22,12275,108683181,data_1,52.0,58.0
236,1120,22,12279,102212802,data_1,8.0,6.0
236,1120,22,12283,105076365,data_1,26.0,24.0
236,1120,22,13036,106140105,data_1,10.0,9.0
236,1120,22,13359,119901919,data_1,21.0,17.0
236,1120,22,13656,122652930,data_1,4.0,10.0
236,1120,22,14102,108687109,data_1,55.0,60.0
236,1120,22,14366,108687071,data_1,18.0,15.0
236,1120,23,14905,108673771,data_1,50.0,47.0
236,1120,23,15599,101884328,data_1,9.0,8.0
236,1120,34,11017,105000180,data_1,37.0,35.0
236,1120,34,12225,105028883,data_1,27.0,26.0
236,1120,34,12232,103391328,data_1,34.0,33.0
236,1120,34,12232,105026651,data_1,23.0,67.0
236,1120,34,12243,120748477,data_1,52.0,45.0
236,1120,34,12948,116283397,data_1,73.0,69.0
236,1120,34,14309,116336814,data_1,10.0,4.0
236,1120,34,14503,112615964,data_1,45.0,40.0
236,1120,34,14976,101237808,data_1,41.0,40.0
236,1120,34,15359,101079366,data_1,122.0,121.0
236,1120,73,11116,108037709,data_1,8.0,9.0
236,1120,73,11966,103436690,data_1,13.0,15.0
236,1121,22,11002,106148025,data_1,29.0,39.0
236,1121,22,11007,100012839,data_1,12.0,2.0
236,1121,22,11007,100016151,data_1,159.0,153.0
236,1121,22,11007,102266439,data_1,21.0,20.0
236,1121,22,11007,103563943,data_1,7.0,6.0
236,1121,22,11007,114605099,data_1,5.0,4.0
236,1121,22,11010,100074186,data_1,12.0,4.0
236,1121,22,11010,102179120,data_1,10.0,9.0
236,1121,22,11013,100012911,data_1,14.0,12.0
236,1121,22,11015,105046695,data_1,5.0,3.0
236,1121,22,11015,105307383,data_1,18.0,17.0
236,1121,22,11016,105336421,data_1,11.0,10.0
236,1121,22,11016,106139573,data_1,10.0,19.0
236,1121,22,11039,100012741,data_1,17.0,15.0
236,1121,22,11041,100016658,data_1,92.0,101.0
236,1121,22,11041,102973188,data_1,58.0,67.0
236,1121,22,11043,105306158,data_1,13.0,12.0
236,1121,22,11051,105000299,data_1,47.0,49.0
236,1121,22,11051,113140029,data_1,27.0,25.0
236,1121,22,11053,101693265,data_1,71.0,82.0
236,1121,22,11128,108044960,data_1,31.0,27.0
236,1121,22,11128,116472157,data_1,9.0,8.0
236,1121,22,12182,102291257,data_1,22.0,21.0
236,1121,22,12194,103192961,data_1,21.0,20.0
236,1121,22,12197,100012466,data_1,42.0,41.0
236,1121,22,12198,102091851,data_1,8.0,7.0
236,1121,22,12210,108181585,data_1,16.0,13.0
236,1121,22,12216,106139279,data_1,1.0,12.0
236,1121,22,12275,108683181,data_1,62.0,60.0
236,1121,22,12279,102212802,data_1,8.0,7.0
236,1121,22,12283,105076365,data_1,66.0,65.0
236,1121,22,13359,119901919,data_1,9.0,8.0
236,1121,22,14102,108687109,data_1,60.0,51.0
236,1121,22,14605,121250375,data_1,3.0,2.0
236,1121,23,12212,100073554,data_1,6.0,4.0
236,1121,34,11045,101003507,data_1,21.0,19.0
236,1121,34,12232,103391328,data_1,63.0,62.0
236,1121,34,12243,120748477,data_1,62.0,61.0
236,1121,34,12245,105000091,data_1,43.0,42.0
236,1121,34,12246,122791086,data_1,50.0,47.0
236,1121,34,13977,108661722,data_1,26.0,24.0
236,1121,34,14309,116336814,data_1,1.0,24.0
236,1121,73,11116,108037709,data_1,7.0,9.0
236,1121,73,11966,103436690,data_1,9.0,10.0
236,1121,73,12250,103118591,data_1,9.0,8.0
236,1122,22,11002,100016208,data_1,27.0,31.0
236,1122,22,11002,106148025,data_1,27.0,25.0
236,1122,22,11002,109602134,data_1,9.0,6.0
236,1122,22,11007,100012839,data_1,21.0,20.0
236,1122,22,11007,100016151,data_1,31.0,35.0
236,1122,22,11007,102266439,data_1,2.0,5.0
236,1122,22,11007,103563943,data_1,5.0,2.0
236,1122,22,11007,114605099,data_1,8.0,16.0
236,1122,22,11010,100074232,data_1,8.0,11.0
236,1122,22,11013,100012911,data_1,12.0,11.0
236,1122,22,11015,105046695,data_1,31.0,30.0
236,1122,22,11015,105307383,data_1,17.0,26.0
236,1122,22,11016,106139573,data_1,18.0,29.0
236,1122,22,11041,100016658,data_1,18.0,10.0
236,1122,22,11041,102973188,data_1,34.0,41.0
236,1122,22,11043,105306158,data_1,12.0,11.0
236,1122,22,11051,105000299,data_1,17.0,10.0
236,1122,22,11051,113140029,data_1,9.0,15.0
236,1122,22,11053,101693265,data_1,14.0,21.0
236,1122,22,11128,108044960,data_1,46.0,33.0
236,1122,22,11128,116472157,data_1,10.0,9.0
236,1122,22,12194,103192961,data_1,20.0,18.0
236,1122,22,12197,100012466,data_1,17.0,27.0
236,1122,22,12198,102091851,data_1,6.0,4.0
236,1122,22,12198,119943525,data_1,18.0,17.0
236,1122,22,12208,102411295,data_1,14.0,9.0
236,1122,22,12210,108181585,data_1,14.0,11.0
236,1122,22,12216,106139279,data_1,13.0,32.0
236,1122,22,12275,108683181,data_1,232.0,218.0
236,1122,22,12279,102212802,data_1,12.0,11.0
236,1122,22,12283,105323745,data_1,11.0,10.0
236,1122,22,12283,115417314,data_1,10.0,9.0
236,1122,22,13656,122652930,data_1,6.0,5.0
236,1122,22,14102,108687109,data_1,147.0,148.0
236,1122,22,14366,108687071,data_1,17.0,16.0
236,1122,22,14605,121250375,data_1,6.0,5.0
236,1122,23,12212,100073554,data_1,-1.0,11.0
236,1122,23,15458,109765929,data_1,3.0,9.0
236,1122,34,11017,105000180,data_1,53.0,50.0
236,1122,34,12232,103391328,data_1,48.0,43.0
236,1122,34,12232,105026651,data_1,90.0,78.0
236,1122,34,12243,120748477,data_1,125.0,118.0
236,1122,34,12948,116283397,data_1,159.0,158.0
236,1122,34,14976,101237808,data_1,30.0,29.0
236,1122,34,15359,101079366,data_1,107.0,106.0
236,1174,79,11025,119338583,data_1,1.0,2.0
236,1211,79,11025,119338583,data_1,3.0,2.0
236,1380,23,14412,116885540,data_1,6.0,2.0
236,1380,23,15599,101884328,data_1,14.0,12.0
236,1380,73,11116,108037709,data_1,13.0,12.0
236,1380,73,11118,101847762,data_1,9.0,8.0
236,1380,73,11118,101847788,data_1,17.0,16.0
236,1380,73,11119,107025777,data_1,15.0,14.0
236,1380,73,12249,119426385,data_1,8.0,4.0
236,1380,73,12306,107025298,data_1,3.0,1.0
236,1380,73,12306,107025751,data_1,16.0,15.0
236,1380,73,15231,114740146,data_1,8.0,7.0
236,1381,22,11002,106148025,data_1,55.0,65.0
236,1381,22,11007,100012839,data_1,51.0,50.0
236,1381,22,11007,103563943,data_1,12.0,15.0
236,1381,22,11010,100074232,data_1,7.0,15.0
236,1381,22,11015,105046695,data_1,16.0,14.0
236,1381,22,11015,105307383,data_1,24.0,19.0
236,1381,22,11016,105336421,data_1,4.0,14.0
236,1381,22,11016,106139573,data_1,14.0,23.0
236,1381,22,11039,100012741,data_1,20.0,28.0
236,1381,22,11041,100016499,data_1,14.0,10.0
236,1381,22,11041,102973188,data_1,11.0,7.0
236,1381,22,11042,100012040,data_1,15.0,14.0
236,1381,22,11043,105306158,data_1,18.0,12.0
236,1381,22,11047,101842235,data_1,10.0,9.0
236,1381,22,11050,105088657,data_1,3.0,14.0
236,1381,22,11051,105000318,data_1,50.0,39.0
236,1381,22,11051,113140029,data_1,33.0,29.0
236,1381,22,11053,101693265,data_1,10.0,19.0
236,1381,22,11128,108044960,data_1,18.0,34.0
236,1381,22,12182,102291257,data_1,4.0,15.0
236,1381,22,12194,103192961,data_1,18.0,17.0
236,1381,22,12197,100012466,data_1,220.0,257.0
236,1381,22,12198,119943525,data_1,27.0,26.0
236,1381,22,12208,102411295,data_1,25.0,21.0
236,1381,22,12210,108181585,data_1,3.0,13.0
236,1381,22,12216,106139279,data_1,57.0,45.0
236,1381,22,12219,100016321,data_1,10.0,8.0
236,1381,22,12275,108683181,data_1,331.0,494.0
236,1381,22,12279,102212802,data_1,8.0,7.0
236,1381,22,12283,101065258,data_1,4.0,14.0
236,1381,22,12283,105076365,data_1,47.0,40.0
236,1381,22,12283,105323745,data_1,1.0,13.0
236,1381,22,12284,100073546,data_1,8.0,7.0
236,1381,22,12285,113079586,data_1,16.0,15.0
236,1381,22,13656,122652930,data_1,10.0,8.0
236,1381,22,13906,112235088,data_1,11.0,10.0
236,1381,22,14102,108687109,data_1,104.0,80.0
236,1381,22,14366,101183135,data_1,36.0,53.0
236,1381,22,14366,108687071,data_1,19.0,16.0
236,1381,22,14366,116365547,data_1,17.0,24.0
236,1381,22,14605,121250375,data_1,14.0,10.0
236,1381,22,14605,121250413,data_1,6.0,5.0
236,1381,22,14742,122555730,data_1,9.0,8.0
236,1381,22,15679,120800630,data_1,37.0,33.0
236,1381,22,16485,120807600,data_1,80.0,68.0
236,1381,23,12203,120257015,data_1,17.0,9.0
236,1381,23,12203,120257031,data_1,109.0,108.0
236,1381,23,12212,100073554,data_1,18.0,28.0
236,1381,23,12268,108672953,data_1,22.0,18.0
236,1381,23,13199,101353530,data_1,13.0,10.0
236,1381,23,14052,114435092,data_1,16.0,14.0
236,1381,23,14412,101860393,data_1,19.0,21.0
236,1381,23,14412,116885379,data_1,22.0,18.0
236,1381,23,14643,121968649,data_1,-18.0,5.0
236,1381,23,14645,120261462,data_1,9.0,8.0
236,1381,23,14648,121773513,data_1,7.0,18.0
236,1381,23,14905,108673771,data_1,59.0,52.0
236,1381,23,15458,109765929,data_1,13.0,9.0
236,1381,23,15530,121765707,data_1,8.0,7.0
236,1381,23,15531,108988314,data_1,30.0,23.0
236,1381,23,15599,101884328,data_1,14.0,16.0
236,1381,23,15717,108684463,data_1,14.0,12.0
236,1381,23,15717,108684509,data_1,12.0,11.0
236,1381,23,15724,101041606,data_1,11.0,9.0
236,1383,22,11002,100016208,data_1,22.0,21.0
236,1383,22,11002,106148025,data_1,56.0,51.0
236,1383,22,11002,109602134,data_1,19.0,16.0
236,1383,22,11007,100012839,data_1,20.0,23.0
236,1383,22,11007,103563943,data_1,7.0,25.0
236,1383,22,11010,100074232,data_1,2.0,14.0
236,1383,22,11013,100012911,data_1,12.0,11.0
236,1383,22,11015,105046695,data_1,8.0,18.0
236,1383,22,11015,105307383,data_1,16.0,13.0
236,1383,22,11015,109774121,data_1,9.0,8.0
236,1383,22,11016,105336421,data_1,8.0,6.0
236,1383,22,11039,100012741,data_1,25.0,19.0
236,1383,22,11041,100016499,data_1,13.0,8.0
236,1383,22,11041,102973188,data_1,2.0,14.0
236,1383,22,11043,105306158,data_1,14.0,9.0
236,1383,22,11047,101842235,data_1,10.0,9.0
236,1383,22,11051,105000318,data_1,21.0,19.0
236,1383,22,11051,113140029,data_1,5.0,11.0
236,1383,22,11053,101693265,data_1,12.0,6.0
236,1383,22,11128,108044960,data_1,19.0,31.0
236,1383,22,12194,103192961,data_1,16.0,13.0
236,1383,22,12197,100012466,data_1,167.0,210.0
236,1383,22,12198,102091851,data_1,15.0,13.0
236,1383,22,12198,119943525,data_1,22.0,32.0
236,1383,22,12208,102411295,data_1,15.0,24.0
236,1383,22,12210,108181585,data_1,12.0,8.0
236,1383,22,12216,106139279,data_1,14.0,8.0
236,1383,22,12219,100016321,data_1,6.0,4.0
236,1383,22,12275,108683181,data_1,265.0,281.0
236,1383,22,12283,105076365,data_1,44.0,39.0
236,1383,22,12285,113079594,data_1,10.0,9.0
236,1383,22,13036,106140105,data_1,11.0,10.0
236,1383,22,13656,122652930,data_1,2.0,6.0
236,1383,22,14102,108687109,data_1,97.0,112.0
236,1383,22,14366,101183135,data_1,37.0,59.0
236,1383,22,14366,108687071,data_1,14.0,11.0
236,1383,22,14366,116365547,data_1,14.0,12.0
236,1383,22,14605,121250375,data_1,16.0,13.0
236,1383,22,15679,120800630,data_1,36.0,40.0
236,1383,22,16485,120807600,data_1,45.0,63.0
236,1383,23,12212,100073554,data_1,19.0,17.0
236,1383,23,12268,108672953,data_1,7.0,6.0
236,1383,23,14087,116674051,data_1,6.0,-8.0
236,1383,23,14412,101860359,data_1,4.0,2.0
236,1383,23,14412,101860393,data_1,8.0,7.0
236,1383,23,14412,116885379,data_1,6.0,9.0
236,1383,23,14643,121968649,data_1,15.0,3.0
236,1383,23,14905,108673771,data_1,59.0,57.0
236,1383,23,15458,109765929,data_1,13.0,11.0
236,1383,23,15599,101884328,data_1,8.0,20.0
236,1383,23,15696,101870897,data_1,7.0,6.0
236,1384,22,11002,106148025,data_1,61.0,56.0
236,1384,22,11007,100012839,data_1,19.0,7.0
236,1384,22,11007,100016151,data_1,39.0,20.0
236,1384,22,11007,102266439,data_1,26.0,8.0
236,1384,22,11007,103563943,data_1,15.0,3.0
236,1384,22,11007,114605099,data_1,13.0,11.0
236,1384,22,11010,103123382,data_1,7.0,18.0
236,1384,22,11015,105307383,data_1,13.0,9.0
236,1384,22,11016,106139573,data_1,10.0,8.0
236,1384,22,11039,100012741,data_1,15.0,13.0
236,1384,22,11041,100016658,data_1,17.0,15.0
236,1384,22,11051,105000299,data_1,14.0,11.0
236,1384,22,11051,113140029,data_1,12.0,10.0
236,1384,22,11053,101693265,data_1,11.0,9.0
236,1384,22,11128,108044960,data_1,12.0,23.0
236,1384,22,12182,102291257,data_1,10.0,9.0
236,1384,22,12194,103192961,data_1,9.0,8.0
236,1384,22,12197,100012466,data_1,27.0,24.0
236,1384,22,12198,102091851,data_1,14.0,12.0
236,1384,22,12208,102411295,data_1,21.0,13.0
236,1384,22,12210,108181585,data_1,10.0,8.0
236,1384,22,12216,106139279,data_1,38.0,31.0
236,1384,22,12275,108683181,data_1,24.0,28.0
236,1384,22,12279,102212802,data_1,18.0,17.0
236,1384,22,12283,105323745,data_1,7.0,6.0
236,1384,22,12283,115417314,data_1,9.0,7.0
236,1384,22,13656,122652930,data_1,1.0,7.0
236,1384,22,14366,101183135,data_1,7.0,6.0
236,1384,22,14366,108687071,data_1,6.0,17.0
236,1384,22,14605,121250375,data_1,1.0,7.0
236,1384,34,11017,105000180,data_1,36.0,34.0
236,1384,34,12225,105028883,data_1,4.0,50.0
236,1384,34,12232,105026651,data_1,34.0,32.0
236,1384,34,12243,120748477,data_1,52.0,50.0
236,1384,34,12948,116283397,data_1,61.0,52.0
236,1384,34,13051,102994274,data_1,24.0,19.0
236,1384,34,13941,101786721,data_1,20.0,11.0
236,1384,34,14153,113104637,data_1,15.0,13.0
236,1384,34,14309,116336814,data_1,7.0,4.0
236,1384,34,14503,112615964,data_1,26.0,22.0
236,1384,34,15359,101079366,data_1,95.0,92.0
236,1385,22,11002,100016208,data_1,40.0,39.0
236,1385,22,11007,100012839,data_1,16.0,28.0
236,1385,22,11007,100016151,data_1,70.0,56.0
236,1385,22,11007,103563943,data_1,21.0,16.0
236,1385,22,11016,105336421,data_1,12.0,11.0
236,1385,22,11041,100016499,data_1,12.0,11.0
236,1385,22,11051,113140029,data_1,37.0,35.0
236,1385,22,12182,102291257,data_1,8.0,5.0
236,1385,22,12208,102411295,data_1,11.0,13.0
236,1385,22,12216,106139279,data_1,52.0,49.0
236,1385,22,12283,105076365,data_1,48.0,58.0
236,1385,22,12283,105323745,data_1,9.0,8.0
236,1385,22,12283,115417314,data_1,17.0,16.0
236,1385,22,14605,121250375,data_1,-1.0,5.0
236,1385,34,11017,105000180,data_1,77.0,74.0
236,1385,34,12243,120748477,data_1,82.0,80.0
236,1385,34,12245,105000091,data_1,81.0,80.0
236,1385,34,12948,116283397,data_1,135.0,134.0
236,1385,34,13051,102994274,data_1,32.0,31.0
236,1385,34,14153,113104637,data_1,49.0,48.0
236,1385,34,14309,116336814,data_1,25.0,22.0
236,1385,34,14503,112615964,data_1,26.0,22.0
236,1385,34,14976,101237808,data_1,34.0,33.0
236,1385,34,15359,101079366,data_1,99.0,98.0
236,1385,73,11116,108037709,data_1,6.0,5.0
236,1385,73,11966,103436690,data_1,9.0,10.0
236,1385,73,12250,103118591,data_1,2.0,3.0
236,1385,73,13948,107025462,data_1,6.0,8.0
236,1386,22,11001,100012105,data_1,6.0,5.0
236,1386,22,11002,100016208,data_1,264.0,379.0
236,1386,22,11002,106148025,data_1,78.0,77.0
236,1386,22,11002,109602134,data_1,15.0,14.0
236,1386,22,11007,100012839,data_1,192.0,243.0
236,1386,22,11007,100016151,data_1,175.0,138.0
236,1386,22,11007,102266439,data_1,44.0,28.0
236,1386,22,11007,103563943,data_1,87.0,96.0
236,1386,22,11007,114605099,data_1,105.0,100.0
236,1386,22,11010,100074232,data_1,28.0,17.0
236,1386,22,11010,102179120,data_1,38.0,36.0
236,1386,22,11010,120860773,data_1,12.0,11.0
236,1386,22,11013,100012911,data_1,13.0,5.0
236,1386,22,11015,105046695,data_1,24.0,22.0
236,1386,22,11015,105307383,data_1,14.0,24.0
236,1386,22,11016,105336421,data_1,12.0,9.0
236,1386,22,11016,106139573,data_1,26.0,27.0
236,1386,22,11039,100012741,data_1,16.0,7.0
236,1386,22,11041,100016499,data_1,11.0,12.0
236,1386,22,11041,100016658,data_1,22.0,21.0
236,1386,22,11041,102973188,data_1,41.0,45.0
236,1386,22,11042,100012040,data_1,2.0,12.0
236,1386,22,11043,105306158,data_1,17.0,19.0
236,1386,22,11047,101842235,data_1,9.0,8.0
236,1386,22,11050,105088657,data_1,11.0,7.0
236,1386,22,11051,105000299,data_1,65.0,53.0
236,1386,22,11051,105000318,data_1,64.0,63.0
236,1386,22,11051,113140029,data_1,52.0,42.0
236,1386,22,11053,101693265,data_1,40.0,37.0
236,1386,22,11057,101015683,data_1,9.0,7.0
236,1386,22,11128,108044960,data_1,30.0,51.0
236,1386,22,12182,102291257,data_1,12.0,22.0
236,1386,22,12194,103192961,data_1,12.0,23.0
236,1386,22,12197,100012466,data_1,89.0,155.0
236,1386,22,12198,102091851,data_1,37.0,25.0
236,1386,22,12198,119943525,data_1,34.0,42.0
236,1386,22,12208,102411295,data_1,69.0,86.0
236,1386,22,12210,108181585,data_1,7.0,12.0
236,1386,22,12216,106139279,data_1,80.0,124.0
236,1386,22,12219,100016321,data_1,7.0,14.0
236,1386,22,12275,108683181,data_1,22.0,23.0
236,1386,22,12279,102212802,data_1,15.0,12.0
236,1386,22,12283,101065258,data_1,17.0,16.0
236,1386,22,12283,105076365,data_1,57.0,51.0
236,1386,22,12283,105323745,data_1,27.0,23.0
236,1386,22,12283,115417314,data_1,25.0,21.0
236,1386,22,12284,100073546,data_1,49.0,47.0
236,1386,22,12285,113079586,data_1,11.0,10.0
236,1386,22,13036,106140105,data_1,14.0,9.0
236,1386,22,13656,122652930,data_1,12.0,4.0
236,1386,22,14102,108687109,data_1,49.0,50.0
236,1386,22,14366,101183135,data_1,34.0,33.0
236,1386,22,14366,108687071,data_1,11.0,10.0
236,1386,22,14366,116365547,data_1,17.0,15.0
236,1386,22,14605,121250375,data_1,31.0,30.0
236,1386,22,14605,121250413,data_1,13.0,12.0
236,1386,22,14742,122555730,data_1,10.0,8.0
236,1386,22,16140,101058840,data_1,151.0,148.0
236,1386,23,12203,120257031,data_1,13.0,11.0
236,1386,23,12212,100073554,data_1,6.0,3.0
236,1386,23,13199,101353530,data_1,2.0,8.0
236,1386,23,14905,108673771,data_1,118.0,115.0
236,1386,23,15458,109765929,data_1,9.0,8.0
236,1386,23,15530,121765707,data_1,2.0,3.0
236,1386,23,15599,101884328,data_1,26.0,33.0
236,1386,23,15717,108684463,data_1,13.0,9.0
236,1386,34,11017,105000180,data_1,108.0,101.0
236,1386,34,12225,105028883,data_1,66.0,52.0
236,1386,34,12232,103391328,data_1,66.0,61.0
236,1386,34,12232,105026651,data_1,77.0,59.0
236,1386,34,12243,120748477,data_1,118.0,105.0
236,1386,34,12245,105000091,data_1,79.0,77.0
236,1386,34,12948,116283397,data_1,189.0,232.0
236,1386,34,13051,102994274,data_1,56.0,51.0
236,1386,34,13941,101567055,data_1,43.0,41.0
236,1386,34,13941,101786721,data_1,61.0,57.0
236,1386,34,14503,112615964,data_1,59.0,50.0
236,1386,34,14771,122754148,data_1,21.0,61.0
236,1386,34,14976,101237808,data_1,82.0,68.0
236,1386,34,15359,101079366,data_1,334.0,314.0
